trader,total_volume,total_score,top_percentile,trade_count,wallet_rank,label
0x385fb73ba2b73de4f8a468ac35f0820961563c30,10936.604000000003,22.638358705038513,2.412861756533254,34,41581,
0x4fb89d975e4e43d584b61f3c3b01802f700577d7,10935.903310000002,79.43889554782876,22.499837469303408,27,28003,
0xd9678c3464d03f020f827006c324b1c349f38237,10935.469996,0,0,3,47414,
0xc8d702f8d37eea91b5da1cb94d63e8fa7e0dd64a,10935.232797,118.88425669923296,31.991124309795115,11,12291,
0x5559dd46c28682ee441f302df0503a1dff015daa,10934.458095,62.747696261196154,30.075437938023107,7,14318,
0x040132ad73b02bf2aa81539abc2db3d29c522f0e,10934.097532,56.36527046749851,10.249701570713755,21,31893,
0x7a7f699b2f5324e66d25bc90b38b0f933d585285,10933.629406,15.608894631725015,3.9380314855667873,29,38402,
0xffa52c1b72da47d8076d1cf67e43b9d48ac00c23,10931.925199999998,194.91889167727297,64.43766794387386,7,2616,
0x330865db5d5ca2dbd439d34254d2ab4e3552476a,10931.91,171.11839373355133,53.53781145412443,4,3907,
0x1859497863a19c781812e29073d1d3ea05eeb19f,10931.42388,89.40081445937096,56.97975238471239,4,3301,
0xf9528e2e58ac36aa65ff80c3a8e5ad4c6bbc456a,10929.76098,31.521069923766497,25.2218578416993,15,25713,
0x0d3cb2bac730edf7aa590ad74cbeb61ebbf9e184,10927.936398,61.88348804279608,31.362911379393132,6,12854,
0xca4f87bf1c674492e467218aad04864f80d0ff9e,10927.817545999998,47.549588069565665,12.401734765398054,24,30761,
0x87a27b8c5f85df92507af16ba2cef2c6638faf52,10927.579493000001,88.64722977653555,35.52236019493776,18,9778,
0x6f01eec19cc6523b741677ed870b0ac04cd7558f,10925.750999999998,155.97982813895769,51.17568050490024,15,4717,
0x33c127f17b7c7c64c0a2b0c7815501a0c4ca1777,10925.19,19.228564077017438,6.339277006383696,12,35067,
0xaaaaafca2108aa62accd3c1ea58473d7f218c127,10924.941814,171.74906982806266,36.59055101675406,12,9198,
0x29579c2e549de882a4d2ac2ff724af7211c89eb1,10920.699544000001,6.661280285853502,3.677478339633531,19,38878,
0xfca470c4f15066346edc0bd291bca01de0111dd4,10917.153289000002,38.15610114770908,25.325216569324304,9,25119,
0xb932b00bcdac62e7855327f4315159aef8c92e15,10916.8566,46.75159210316315,34.87294157730686,2,10183,
0xe82947e514e957d99b150108f89c406f85742e6e,10911.112135,60.92255718131617,8.599880875291966,33,33011,
0x41ff016d8ac2281bbb852f4d5ac02fcd6569057c,10908.785661000002,51.794452309810396,8.151399303123798,36,33355,
0xc549bf818d67fcd0889970e975373f673d941f4c,10908.4394,61.95078594194359,31.013766708107088,8,13182,
0x8cc86bda9496c25c10062abc6ae15eabadf4c21f,10907.218900000002,216.02897696168688,42.92857142857142,49,7130,
0xcf645f4d582215bb349c6eb134ac664f8346ad49,10905.797305,90.48662190731818,25.631376760862114,38,23683,
0xa70e50fbe0ae95d22cbb1fd9b7551fcdcca8709f,10905.101291,65.24757292853504,44.188921758431356,11,6824,
0x027c2250d43d9c92b403e38f5cf478ae477e60f2,10903.842036000002,112.19031805867922,53.25,42,3973,
0xeee83c9fcf6d54c0f07a9a9b820a85f03aff6e70,10901.807299999999,185.95980043835766,90.38945428638442,6,1119,
0x0c13b0b18c1047769d54c679e332d30997ba6d1d,10901.741702000001,162.565555228567,37.7113378355908,12,8717,
0x30cf734287bbd8bcee66c913342a39ab7861cf8e,10899.999993,71.75161067046646,71.25578842387364,6,2179,
0x381f6a1cd173ecfb579efff407b12f4d82a540a7,10899.492397,60.39556201991572,27.06393181957706,7,19392,
0x6520f56ebc267d15c91d99829dc6eaffff10cf00,10897.068429999998,123.1095259062672,26.30179092895698,68,21297,
0x3a8b817ba9bf718b63f16e0e0b5e5cefffdbc9f8,10895.475398999999,20.245566960734617,4.863316707420026,13,36925,
0xc59a25df3b96063936a6fbe50b2d0d96a54f5bbf,10892.335320000002,27.19142345297928,10.100423861187753,15,31978,
0xef5a035ee151068da0ac977dace93784c24cb17d,10891.547263,0,0,7,47414,
0x168b71bc99e54320230435787f19ce915afcb1d7,10890.979208,50.215137660686295,40.72278384237403,4,7763,
0x78832ccdfea6e10d202b86fe8e30f36b60f71da8,10890.861265,85.31191614858457,29.700982758751245,18,14843,
0x896ecfd785bc901cf9a0c1a452a51d821ce48902,10890.708057999998,65.71487227262922,31.635719339576585,31,12634,
0xf1f7df94417dbfdbf8fe4924580817da1e3ffa11,10889.159230000001,37.37466904761458,8.834002355920315,37,32867,
0x1d749b198ea0d5136b21fc128fba38bc419c96eb,10886.739498,27.914591704691674,7.274529903429923,16,34123,
0x128a83ba9601030978b5d689db1b04dc83e3f49e,10884.0944,28.924080434402416,10.52982183661573,16,31723,
0x155b3bdad2f69cdc8a8b41cceb10e55df86464d1,10883.709630000001,135.64572567674335,100,4,862,
0xb2d9af511bc4a0b01e265d3695c327658a4926a2,10883.404084000002,54.645937334867895,25.54305599892894,17,24065,
0x724db3c436dcc7b26fbe1ae0c0d6af538b588dea,10882.73261,62.77624634803963,20.47312832607792,52,28363,
0xad1b2e9f0c31d0aee419fd72b4657b236f218b52,10882.574999,48.42289678100465,38.38585374359273,7,8505,
0x8085de9048a283f768f4a2789c8b4b5c2931ea17,10882.009189,114.15546792072807,42.643086351304945,36,7214,
0x10e9d12ffbf23834cacc495ac0757cda41e833f3,10880.093791000001,95.50045597051536,67.65813093179148,2,2395,
0x9e8631d78bcf5c6e5b76a0c55cbc6fa39830fce6,10878.155689,100.21803127269358,34.54490396812778,12,10389,
0x82c762fb547c4d02f41c9baef2258b4f0751e125,10876.206727,346.8134670672234,54.49627619654129,30,3674,
0xda9126becc96be3598ddd05c4fc06f4093759ffd,10875.112313000001,134.4452453573482,25.767315318062437,48,23116,
0x735624871b12075b0c5dff3820b96b7246b00b03,10875.078478000001,75.07804803649373,25.75480473875195,57,23164,
0x94b1bbc55ecf2caa8bc4e5f56794db0c664bc6d5,10873.66906,41.72999724701181,30.232535541313947,12,14113,
0xd1d84015bbf23ccf80d6ab56951bfadb1e805a4a,10872.722499,58.71405014735846,39.109797077709345,2,8273,
0x9dd94070afd9d75ffbd6336a57b7fb1e0a367c58,10872.15,27.2733110514149,26.024266257015512,9,22163,
0x9cb37f720a212fad1cdd28f6ad09a43bb4bc79bb,10870.877,112.27335604173555,56.16043798286528,4,3408,
0x8bf264ed6ab1de6f74046bfb7b9e5d799445c41b,10867.282839,70.61167909481918,51.54892494177184,11,4525,
0x0cd0e1d035ce25a4fb79861b34afe82cbfe2705b,10866.5,0,0,2,47414,
0x845b3a2f002df4dd83b72120b3c62bfc41042c7c,10863.96962,72.81831549222973,27.29258242565826,13,18892,
0xf4a88314195a3b86b477c8622e658d371ab1cef5,10862.938994,61.070151824909196,34.21561979399424,8,10626,
0xdc66df841b5e656da477f255511cbac9f0b3f839,10862.789342,41.00449007307459,5.835016129138256,8,35660,
0x21d2236e4ef0b17e778c0a2aabec273c598d2c27,10861.8,0,0,3,47414,
0x18cda925145a03cd1650ad1036f6b152ece1d8d2,10860.279889000001,63.81491505780553,28.160235801520294,10,17251,
0x617a80402d374a6b1ed17279ac32be36eba7b4f1,10858.87692,93.62731510209295,6.578888161603589,101,34800,
0xb7968abf2c5ba934db17add2f9e87b38fcbf58a8,10852.678990000002,59.05893303152626,18.350126007410786,23,28821,
0x7322344d41b986d81fee1accf6d194aca4603ace,10851.5491,0,0,2,47414,
0x73bcd24d510ff4e4d5feac6aec763c5511e246ce,10851.17,47.153525204159706,46.789623447494606,2,6335,
0x929c4817e4c765a9ae72431bd4650597a5b8fe32,10849.977206000001,199.4348978431233,27.580252026712103,18,18353,
0x04d02d46c28a8b04b41bb1131fa3a0448fc44e0d,10849.674133999999,165.01908702436913,26.894199103518243,22,19761,
0x768f4c085c377216ec444d5a29989f1a92d28a9b,10848.249156,38.17758101506817,25.355805776713513,26,24940,
0xa1e423c85abbb0f0c1dab4c50ae522ee41f7a26b,10846.912822000002,79.28507403234926,26,33,22258,
0x15e435bfb2daa1e138d4e4b2ed66c12870ea5f4f,10846.7141,299.50544948404394,35.02019392401951,11,10103,
0x071b7262678191c1ed956f42888bb507bd9ad08d,10846.009093,125.49730317643572,39.04804576703228,8,8292,
0xb6520d783f602483dde1315db9fea971e7c4d08e,10845.46416,193.87370464961563,36.63525267723393,6,9180,
0x820f95c992619da3d8f4917cf3d9d4a7f9e537c7,10845.148852999999,142.49767244882466,98.99999286666659,12,889,
0xe7c7a6bf29c375c7cc1e2cab8f0fcda65819a1ad,10844.581669000001,96.17615346560417,29.743181398352316,18,14773,
0x3e50140ba3a9b150b4af96da16280a6ece0d7a6b,10843.83495,94.36747421463575,25.794820792638696,56,23006,
0x64535134ebf4f57daadbe5afb7f0bfc20d4a5553,10842.8103,25.923128867329,14.835354585604797,13,29774,
0xf8f655ab2b972d5deb779a6112f88851185ae6f2,10842.07919,41.28499261250009,20.681902127669588,2,28325,
0x498461295ef248bc671dd58e5c4c3d6d7a0969d2,10841.19829,23.240889928946583,3.6444277016771602,32,38937,
0xc1edd55989cc1723aac096a2ae804d7e33109a89,10840.604696999999,109.09967915169918,100.73739150150399,8,763,
0x543c7e7d9340db23c26a7808f11fdfbaeebeedab,10840.05,49.5307113264437,30.526801862435388,6,13744,
0x9bc8fdff3d91cc7732f7cb5a1fe90cbc13ee3627,10836.046389,110.77244664277175,89.78189071197126,19,1139,
0x6b637598e70a0767de04304aab935e5b34168f36,10833.958695,115.85462520767575,53.35136101197617,7,3935,
0x708667bec1e65f2aae8bae1e758ffa07be60f376,10831.780999999999,67.3566363930109,13.53296540584197,36,30269,
0xe1360c054d215b48b90b46f7c094efe711eecace,10830.546,26.65248905654993,4.208178276897334,29,37950,
0xdff446439418643bad47d91c3896e63f435e29be,10829.5983,7.896025841708042,3.9821323442128156,4,38334,
0xd2fd408cbaa26d3892b079766e8165d7be15f0b5,10829.402000000002,112.58138117800405,25.66470588235294,32,23548,
0x1f09326261750e2027bf42cb26cb9ef5fec69312,10828.752007,0,0,7,47414,
0xfa5e3b9f4f329f5d2caed88459883a09a7637972,10828.489312,361.1826073861612,35.69590640935672,31,9679,
0x5317b9afe1ef7dd993d206433784d870a4744bbe,10828.32893,17.044306580107435,6.822803145752745,19,34556,
0x141e87783f041da2ee391011fa893c4d0c83b254,10828.227040000002,116.25934625846104,43.10701023184633,4,7092,
0xe17dc3bb1e124da5fd837e0188c6b4f89ff9a209,10827.183500000001,0,0,7,47414,
0x80345f9d1b355a1477dd96e25465988191988488,10826.358,60.92947202331147,60.92947202331147,1,2892,
0x94ddf49f4ccfa89547bbbeed1d83713695345c84,10825.913245,65.79073067689075,27.43234045249662,20,18615,
0x8c196ca52114ed16b3f0c3dd32aea0707ada77cd,10823.153000000002,74.02623497786229,25.351205505617923,28,24966,
0x68dbb03a17f85ff56c211ca9f0fea9a759bc9fb5,10817.026879,63.29446424007778,25.705535318321896,7,23357,
0x4bba45fc45eef045edf7703a794aa8813364b571,10816.266391,39.30730369193283,26,17,22258,
0xb414bd8d17c921cdaf49023f653710c2b5324cd5,10813.438,50.561492760883084,27.035854206700307,5,19446,
0xdbd560f210595783e5b424580ef31f84c8f01492,10813.203745,37.57178117249931,6.181119044456762,13,35246,
0xe5b49b3b107cbf33f4e0644a9ee405596bf41e3e,10812.984174999998,57.11828706066194,13.777142196636575,18,30178,
0xb8f5785473537dfa79a7ba79b66590de0e8fa1ea,10810.482611,118.76396035884267,33.228461184146624,10,11290,
0xe2110974110a0b8b1fcab09cd47730d7237730b4,10807.227069999999,38.1606103587822,16.761680045476595,8,29222,
0x7b60951e9eb064bfb64b200c7ae2324e6d9965a2,10802.937497999998,51.19043398679773,34.31932320495339,11,10546,
0x1f7eac1d28137fcaa7dbb80ad41bc95c371d5675,10799.999998,0,0,3,47414,
0x5a43bb197721c10f477f9cb41bf2ab9d5ebc41c6,10793.911197,0,0,9,47414,
0x56ffb8ac3fe6a7aad4570800d15aa5d7b96e81a0,10784.407793999999,21.907131981386694,8.50858721153649,6,33082,
0x44a62c21afddc47217acd6fb88a01325ef24d1bb,10784.33569,39.64098841203366,25.087340205990262,12,26613,
0x63b3df2091cfb8dd29db823e263bb0a536a3cf7d,10783.232280000002,45.159196393868704,26.916351153962726,21,19723,
0x1650d2e84532903204cadf068bf40ea261f65cf1,10781.575845000001,202.1046417858146,28.914389201747014,13,16016,
0x9d7d3345c6ea2e20ec95b9deb7c82ed3fbe84f6d,10780.1099,29.304236675683725,13.372744663225133,7,30348,
0xe9cd13bcf3366aed1788c0cfc694cbf5afce701f,10778.867984,76.31795824040422,14.249165946004931,14,30001,
0xdc89e3e248adafc704f10584441af41561a1095c,10776.771700000001,31.59832247429023,7.375898719096563,40,34015,
0xace6a03fa870cefd4d88ac60ebabc15b79a14232,10773.565495,78.5875860728502,31.884672607601303,9,12404,
0xd5386df17edb2b5dd8e11076ebf35e06858f317c,10772.951455,0,0,13,47414,
0xc3875e5af471f36ac4390a8e9072f1d99cc2ac22,10771.287269,0,0,18,47414,
0x2c59f2ac4a4cd7203fb84a27dd4b7b14ed72c5cd,10770.1228,23.584585074536914,18.176970152688888,2,28864,
0x2811abbdf4e716ace115e1b41205f5dbe20837b2,10767.593395,68.54897695315908,32.513016502089386,12,11841,
0x428b6c5b8924c7992e7dd22ba955ee872afc4f48,10762.986528999998,35.573465489952675,6.394904512271465,25,35003,
0x6c8c265bcf1eb8a83b255defd1bcfbbfe62247c0,10762.84477,364.0070584618572,50.40452071212666,229,5266,
0x21a38f9354324afccc5a9b12461e1f956adee375,10762.38028,126.93503835507683,32.43338429496289,7,11910,
0x6c304ca7a95855ff72cb1ecbf294f70d981ac42e,10761.263012000001,476.8569578358641,78.58467493684455,31,1567,
0xdd1592cf3320d66dca77ef47b91a44bcc9ab3b6f,10758.731360000002,22.352438067996367,20.08554599587174,9,28428,
0xf363e54c3d933c5e42504c340d08807a931bdc55,10758.017783,51.478005353126036,36.838424355631155,10,9074,
0x48f97930ac76cf00a8cc95deea81704f7f08e61d,10757.370496,73.36650680113905,15.458814842893903,54,29583,
0x63174a54f818a8fbf01037be21d8bf51bf85e864,10755.5841,87.4431328123504,25.116939077282943,39,26378,
0x09e3835d39e097ec0011824fbf647ff032a748ac,10755.249958,75.63585302035057,31.587651578136583,10,12677,
0x01f80c027eaa1cae228794cfc91d8b52dc12ee2d,10754.861097999998,95.73730974485065,31.661231177434033,21,12617,
0x8ecc42c15bfa79ca0253d1093c73fd4470956931,10753.155599,0,0,5,47414,
0xaec9ff74f210979df3fc759f0c4be8c4d6ef3213,10751.801,47.90721467447687,6.61794128276822,37,34757,
0x2a10315a97cbb6fbfb1be1342051e99a4ae3fbe0,10750.69,41.10741846697721,8.316634448052582,26,33212,
0x1577030935e5222f9e324485e134fe95769a93b1,10749.246124,103.16877414845857,25.333333333333332,21,25065,
0xb5a0e302f3cccb48729fb4c158efee4b1fbc60c3,10748.051780000002,26.987931033974267,7.283912531496987,25,34114,
0x233d939faca6d417b6490c1dad00de2dc7e0f8c8,10745.695474000002,122.87522592241888,27.46329324222801,24,18570,
0x68ba4f7175508d754245d042ed3f435f78550e6a,10744.9484,126.77927290244313,54.34389696450221,33,3714,
0x7ae4f316d87eb2be047514b0836530f96559daf6,10743.479978,60.64676923491334,60.64676923491334,1,2923,
0x1aaf4d7d9fb3d38f8d2ea766b800efcf95d6b519,10743.432949999999,43.698233429378874,9.749013509791045,11,32192,
0x7cf41e5194fd369802f06f9376d08935def320b3,10743.227105,17.454190658833696,8.030979941067075,11,33464,
0xe966b6302fb1421204c7be11e4776b678a050228,10739.302678,78.08757163536603,14.786312593238083,54,29792,
0x7a7d931e02ebd9116139d548ff813511f8f561b5,10738.957481,87.6621662835649,45.78130967788927,7,6502,
0x42f96ef84df7465345a0318a1da40116236738d5,10733.500898,1.3600037854861944,0.6948691661302042,7,45847,
0xe6dcf2621afdbe1ee671cca964a12178dcf73843,10731.083578000002,32.08422751585842,3.9895670451369267,13,38321,
0xccb4d001e6ab423c1a308f8f24022db74f14ac9c,10730.434487,3.2065226825304576,3.137273686984898,15,39982,
0x78bdf4143b4627a4190cf983258ea02eb4b9300d,10729.954028999999,69.09318298230208,20.28312541651437,34,28398,
0x2d04d9a5f307f6e1d95d8bdfc78c85a269ef1c96,10727.976494,31.740792004030464,28.46698760881185,7,16726,
0xe297cb1edbfe299265943fd3708aae7bba5b83d0,10725.999999,0,0,2,47414,
0xae0d7b437f018627c73316048000860034a9b73d,10725.562788,12.618156902493594,4.3374414267734736,22,37747,
0xe14fe02cf9891053aae243318351ba651c7dd959,10725.111796,41.815661719328574,14.178895756972587,6,30024,
0x5158b56666b81b18ab5af92645b3c808f4371ca0,10724.84,150.96503793967332,31.954306810744846,15,12322,
0x8328e54104404d1edef5572ee443faf0a120fe31,10723.903642,114.80679035433727,30.28509061719417,16,14037,
0x07bd5f5a3c74ab052029c546de744207c93ed1cd,10718.91923,3,1,27,45139,
0x0375997710bc0e3f7aa749cc4e9b2542bd4ee8c8,10718.676695,203.66399787827567,43.20945481506048,22,7061,
0x468f33d6d78a1095bc6767fa484a33dd6007c2a7,10718.405993,98.64506933862478,34.797057836190476,42,10231,
0x171d7b65eb748b021fe2a15f03997c46546ed528,10717.489595000001,27.851262478940107,27.851262478940107,4,17850,
0x5cc7eceed064d67681c8595f4a632c9d431d8a27,10713.168040999997,174.57398953499526,51.2726955396139,20,4658,
0x11a7ee425989d14339283a8badb19eadb22a7f1e,10710.422451000002,77.3408012417159,23.028958366471727,32,27909,
0xf3bfd03b1edad01c912f38be05d3fa6eab101c60,10707.508925999999,0,0,25,47414,
0x25add21412d2853dbaec631dad54727dd1596b75,10707.228708999997,88.11462936223326,8.333211788468622,65,33196,
0x603ccf2cea522f3a10c3f1b3094a9e5f5c70ac70,10706.623257,85.80216538298784,27.676756732445437,17,18181,
0x23ebd66eb7eac485e01bdac08f89a0b3e11948d8,10705.797536,31.39118999854946,31.39118999854946,11,12843,
0x3cbbbef44e483197c2a789852fe38c0681908fa5,10705.12244,74.85479686600992,17.5,71,29035,
0xf2faf524fdf5901cf0f6e7a2eaae3f0c4e9f4a62,10704.043807,115.86774408075566,28.190906774336813,51,17211,
0xe414b2d900975ace9b652e46a8ad18b2edd1bdc6,10703.26468,45.24410255153484,22.65014323190026,2,27975,
0x0dcfc20597e57d3e9bbe7a8d2365eabf3529d95b,10703.006996,61.55277911979853,25.566132587336977,9,23961,
0x815c47a85e9608e9d393228bef7bf794ae772851,10702.2,294.77113763731825,96.69335657703375,13,932,
0x6a71bb542fca5b0845e60a7cd376b486ddec78c9,10700.909490999999,72.52044467340006,6.105516338664225,36,35330,
0xe09bec5e9c4b3d86734f34148a6af052acb1d723,10699.574077,57.32830799154761,38.782380001322466,6,8382,
0x4fd867bf2c76c1e5ade8383a828ba532626cde98,10693.486653999998,0,0,15,47414,
0xc660c38d2537b790e748e7312e273dccd42070c5,10693.152043999999,83.07095662151947,25.346093877223666,24,24996,
0x0bcf42331cffa060f54778476d90f7c3a6739ac2,10689.888883000001,172.53831080918184,32.09097458189158,24,12189,
0x7c156e2e3c5cbea63c70f411522c5a4ef93f9667,10688.512999999999,125.78738074114193,9.173515361366794,100,32598,
0xb12e62d51d71466d58b293c84f4cb9c77e532408,10688.128985,43.26835380671862,11.156328881312266,43,31381,
0xf4b527e57ac0a95cdc8e28f8e808696142d97005,10687.821520000001,282.44618831349794,25.69031674686949,11,23433,
0x602ccb69cda885ec1911e8ee015198d01b300c62,10687.538,121.59042311756825,56.24212213621525,12,3399,
0x6261f0807f87f9be39cfc10e7210fd913d00e946,10685.638,57.7634489914502,57.7634489914502,1,3204,
0xf9562002dd55ced27aa08dc44f57ef1029247b9c,10680.291265,118.94772662237816,45.28562292868965,7,6594,
0xc913cf02415657d48abb0289d1bea9869f3b8e9d,10678.84631,27.231796388217884,11.215477779945855,4,31352,
0x7e6e3620156f1888e6b14b0cd2c8020bdf6b98d2,10674.239977,31.103176438939286,11.3987079875789,11,31238,
0x2addd909df018a336506e7d5744bc8b100a932e3,10672.159995999999,18.839004258615077,7.143221068772567,10,34245,
0xb8cb25ed93103fa7d850e8fe93d527ff81dcf4c6,10670.206744000001,61.56856439899039,50.3903881165731,11,5277,
0xb39b8239a525a33579568a788193f6dc7e87b602,10669.088199,15.739117156626307,6.091211983865734,23,35349,
0x1e96ff3d539e688703b0c65492448ded02dec158,10664.84348,101.48114286254456,41.46439808415126,6,7544,
0x0d968f77a4df7236535cc0b235151a97fa000c7f,10662.681497000001,16.59710943055656,3.8825423123703198,19,38516,
0x61deb15bdb695fda6349b713427d02dc00279e1a,10661.9623,250,125,2,142,
0x4d433b95deadc8592de8b432fe143f602d69bec0,10658.147589999999,169.33984873597024,103.0697784897796,40,518,
0x64301c551fba75b289f73ce22379959ca5cbb70c,10657.889149999999,86.33204840718497,43.175621611806605,2,7073,
0x4ed3de900a1829d796ff2c2f8de5620139bd343c,10657.173986,22.70595734994798,10.42237430935271,18,31804,
0x00d33c808a9a7d298256e3d5fed1f16fff35b94a,10656.860077000001,0,0,13,47414,
0x5ad807b14c8277f00d526cafe1d13cc28d4393b6,10655.550799,31.001639762173603,8.960488389259497,17,32765,
0xfa204579b29a2e7a4867154264adabf7cd5d9262,10655.2622,19.57210868810911,8.629604001331192,11,32991,
0xec56232da968c6cc1a59d6f68d31f1b8d0b9bc81,10655.088616000001,80.7118888614104,40.54796003104689,2,7831,
0x2ba546536baf493d0f7598274d5e6d9982adf684,10654.1435,73.71624069740159,73.71624069740159,1,2068,
0xc60437e21520ddb05334039cbe412528f5a051e6,10653.9134,12.118742565826249,6.572283633991031,2,34807,
0x1cac5c537efec302c6505dd92f907d0193426f43,10652.10422,42.52510152499304,8.360666641405231,25,33180,
0x355d6c74525020afa3edef10d1fa1630ba1065e0,10651.876745,19.022326363702774,16.73758787768871,6,29231,
0xfd0ee585bf699259f6a1671b4b1675d07f07a9c8,10651.635795999999,43.65132828263998,20.119359749156555,6,28423,
0x41c3c7a5b03624cdf15d48d4a1b08fd5d6f18c0a,10650.324952,62.93917853830878,32.9252416114846,10,11527,
0x0add73e8712d6e3f6eb750144c4b912bd5990464,10650.21941,45.16138258176556,26.922497112590513,12,19709,
0xf9076e0604e7c216602fbad86bc87473791ce7db,10648.427239999999,58.43524588871775,25.412324509916036,34,24657,
0xa07ddb63b8ad20854f59fd10ebf126b41c9f9871,10648.2667,25.298914065038815,4.8403066083031625,14,36950,
0xabf76c2dc824f576442946a9308a0acc502e9820,10647.642192,3.820264365883374,3.820264365883374,18,38617,
0xe1ae55669aababda4db9e2c899c8af5cb5ae4041,10646.39933,273.5203297050069,27.151238831233346,19,19213,
0xfe4a60f991f8a488bf395a4af2b2bfd38453ac42,10646.19346,51.31414273411085,51.31414273411085,1,4628,
0x2604bc7332bcf55469fdc9560f891d75754713cc,10645.8526,22.9723284071162,2.714049770725694,40,40872,
0x5a53be5c94cbbaef0175c0361358f51065643fc4,10639.455495,33.169787616196075,28.6388530119603,5,16445,
0xae057003245b8bd3962e6115835519d80847ed69,10636.104834,73.52713615059739,29.219630681476087,20,15548,
0xa4cfb5d871721598b13b5912045d13ceeb3f24d3,10626.228790000001,27.182016946371224,11.236632985681393,7,31334,
0xaf2db5755a22a4be441d760ccab4e21911e42cd0,10625.17217,85.62571926643463,39.72977996514117,5,8086,
0x7e8b026e6c87e9b521b276163c9d1ccd6af93881,10624.599119,6.624850139078429,4.179714564979114,4,37997,
0x11f851c365e76c41b70dbd65e4ec6165f49c2bd5,10620.96458,1.143720106314754,1.143720106314754,8,44764,
0x81e1f60c328b82701602c9bb79599deefc617265,10619.97212,47.09501429141756,8.690280682449039,42,32957,
0x3ebf3effa818d6af3c89a5624ec30f282f2d3b02,10619.1268,0,0,2,47414,
0x131ead71abaa32940a04b14d417f5a8600deb41b,10617.783403,85.9537129265845,31.361224489795916,17,12855,
0x6e5c25c6efab0a5b040cc83feed09247e3f24e4c,10617.35267,76.92827255727383,48.14398264756505,5,6119,
0xae7f00473f325d2eda0813cee59006d48951d4fe,10615.606670000001,20.2642347666952,7.63958389557753,16,33761,
0x486a41d5fb22707e62cc020f121a3372271e70fc,10615.521722000001,81.31817134111438,53.58804001463351,12,3898,
0x9a6b31e1dae692f027757a72fe193fc3bc797cd8,10615.13424,71.9641301567946,42.143980654854495,2,7354,
0x026bfe6eac24e1a6bb38519bea8e3a5c8115d33f,10614.978998999999,99.18152708029332,38.39050839734348,12,8504,
0xc31978500c02b2f98159c2aec53bc6baf5b36baa,10611.4756,84.94417197347502,26.752052900163495,32,20071,
0x160cd1c4b572327d6536edb0f864876943225591,10611.293172000002,59.74760394329941,12.33436568518857,11,30791,
0x435e3082148cb4c1c0c7caffbcc0186e01e90f1f,10607.672298000001,111.71555804325503,36.2893675634008,5,9371,
0xa4f8cc77a7939d8f863bea695247f12fdb250361,10603.61864,52.10417824965536,9.542248601394052,13,32339,
0xecfce3118f6f085a96c7d1a8bee42af34cb9cd05,10603.333499999999,63.18203700852472,9.157151352098971,17,32609,
0x4437c19fbc70a850860458232584db6a7f6ea474,10601.981792,185.5566652967114,47.35719591992515,36,6241,
0x953706cb5abe3ae01651aa15dffd2fd43c85e625,10601.740048,99.94444064277307,25.916666666666668,18,22548,
0xdd645de201ee28e940f2d3fe13ca3f1c6b2be891,10601.301293,151.36227556340606,35.51454497957297,9,9783,
0x67482380b9d3266dcfee87abb8ae006c7cce151b,10601.077006,69.30750648355806,26.68528047165081,14,20250,
0x2a67e170ef96925405a228ab7028c69c7f6b2f1d,10599.227794999999,15.101961949759954,8.275737207413375,9,33246,
0xf99993a36e8db25aa4f8179cbb300ab6ee44a377,10597.169115,288.4066962784974,30.136877751376975,14,14222,
0xcb5576cde28505e99b796772b409e21fdfc49bf9,10596.720000000001,122.35807795035284,61.197844761203314,2,2871,
0x4bcd0b7acc5522a1a809a49aabd45e4cd2e8a6c3,10596.158792,27.959792971976174,9.494562813569894,10,32371,
0xbac4990827365cd6458abd90c4c42cd41dc51ab2,10595.95412,28.92261052641411,20.311559918170637,22,28395,
0xe398925942ce78793fb6e8ee22a5d491df9f6165,10595.410189999999,0,0,12,47414,
0x6eea557c1d0a3775f2f83a74dd02a99ee92d8f1b,10593.887982,149.6108078839623,33.89379961290334,15,10862,
0x63bf159cea68e4cdb63a66140a249d19cf8ee319,10593.549298,88.37434180505313,52.0800564537613,16,4319,
0xf87bfd6edd5826aa45299f33e355e1a8f8d9180a,10592.967360999999,144.41197057336558,50.21997806504085,83,5493,
0x44a0152818fcf1aca60f70fb822774d27adf76e5,10592.177189999999,187.76978560571078,35.533706398446654,67,9774,
0x599f4e6d2e1af044924dd4f7555dfe5bde1dc26a,10591.576356000001,51.114527642357615,13.20504587850141,4,30434,
0x3b5ba62bdbc408fe7800513c07db6b40a8b526fa,10590.882543000002,22.793920434745612,7.480944264535439,32,33907,
0x292e866ce414781527c77fc9135560fb3292c868,10590.487944,71.96792854349613,27.846778013881163,7,17858,
0x8fb21c913a47d33ba404ead933da72b8a545f3c2,10590.0313,0,0,3,47414,
0xb2f510d03e46dc3195de40047e0091f503398e1e,10587.650000000001,56.67768449403007,18.504104754953495,34,28783,
0xdeec8facdd7cdcd00ea12cb715a203def9bcd75a,10584.769799,98.71183460879291,50.905418023547035,3,4888,
0x0a8533c12779642daee159fa3250c997966da309,10579.530107000002,84.37464258785755,19.564623210599546,64,28536,
0xaed4f5205b67e2e0a9d93aa5b9f3be42be617f61,10578.988441,0,0,19,47414,
0x370b65e4e9a6663512a1255c3f02fc62c50c5f2c,10576.626397999999,205.02207083348713,53.63877949797447,59,3886,
